2001-04-30,210000.0,260000.0,320000.0,400000.0,290000.0,331454.0,1045.0
2001-03-31,210000.0,255000.0,320000.0,400000.0,290000.0,326940.0,1133.0
2001-02-28,210000.0,255000.0,315000.0,400000.0,285000.0,332979.0,1142.0
2001-01-31,210000.0,250000.0,320000.0,410000.0,285000.0,334890.0,1224.0
2000-12-31,210000.0,250000.0,320000.0,420000.0,285000.0,331622.0,1327.0
2000-11-30,200000.0,240000.0,300000.0,400000.0,270000.0,324131.0,1230.0
2000-10-31,196000.0,240000.0,290000.0,395000.0,260000.0,325097.0,1190.0
2000-09-30,195000.0,235000.0,290000.0,400000.0,260000.0,322759.0,1128.0
2000-08-31,195000.0,230000.0,295000.0,400000.0,255000.0,320201.0,1107.0
2000-07-31,195000.0,230000.0,290000.0,385000.0,255000.0,314897.0,1129.0
2000-06-30,195000.0,230000.0,295000.0,400000.0,257500.0,327797.0,1160.0
2000-05-31,195000.0,235000.0,300000.0,400000.0,260000.0,336401.0,1225.0
2000-04-30,195000.0,230000.0,290000.0,400000.0,260000.0,335657.0,1238.0
2000-03-31,195000.0,235000.0,295000.0,400000.0,260000.0,333540.0,1279.0
2000-02-29,195000.0,240000.0,300000.0,400000.0,265000.0,341060.0,1288.0
2000-01-31,195000.0,235000.0,295000.0,395000.0,260000.0,338901.0,1311.0
1999-12-31,195000.0,235000.0,295000.0,400000.0,260000.0,344590.0,1259.0
1999-11-30,195000.0,240000.0,300000.0,400000.0,260000.0,349103.0,1308.0
1999-10-31,195000.0,240000.0,300000.0,400000.0,260000.0,343895.0,1320.0
1999-09-30,195000.0,240000.0,300000.0,400000.0,260000.0,348249.0,1311.0
1999-08-31,200000.0,245000.0,300000.0,400000.0,265000.0,353248.0,1345.0
1999-07-31,200000.0,250000.0,315000.0,430000.0,277500.0,376304.0,1432.0
1999-06-30,210000.0,260000.0,324000.0,440000.0,285000.0,368441.0,1502.0
1999-05-31,215000.0,260000.0,330000.0,440000.0,290000.0,368786.0,1625.0
1999-04-30,215000.0,260000.0,330000.0,430000.0,295000.0,366689.0,1726.0
1999-03-31,215000.0,260000.0,330000.0,430000.0,295000.0,370943.0,1753.0
1999-02-28,215000.0,265000.0,330000.0,430000.0,295000.0,372311.0,1827.0
1999-01-31,215000.0,265000.0,330000.0,430000.0,295000.0,372608.0,1919.0
1998-12-31,210000.0,275000.0,340000.0,440000.0,300000.0,382004.0,1971.0
1998-11-30,215000.0,275000.0,340000.0,450000.0,300000.0,385999.0,2034.0
1998-10-31,210000.0,270000.0,340000.0,450000.0,300000.0,386304.0,2131.0
1998-09-30,210000.0,275000.0,345000.0,455000.0,300000.0,388262.0,2105.0
